Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,6562000.0,6099000.0,6040000.0,5679000.0,4470000.0,5084000.0,5598000.0
Stock-based compensation,52142000.0,37539000.0,32132000.0,27681000.0,18698000.0,3444000.0,4561000.0
Operating Cash Flow,-76144000.0,-66513000.0,7108000.0,-18571000.0,22414000.0,25918000.0,-5605000.0
Capital Expenditure,-7836000.0,-8495000.0,-1252000.0,-1975000.0,-8108000.0,-6804000.0,-742000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-514287000.0,78361000.0,7874000.0,-3893000.0,-99181000.0,17582000.0,19894000.0
Investing Cash flow,-522123000.0,69866000.0,6622000.0,-5868000.0,-107289000.0,10778000.0,19152000.0
Issuance (repayment) of debt,-360000.0,-403000.0,-403000.0,-403000.0,-403000.0,421000.0,-714000.0
Issuance (buybacks) of shares,29847000.0,506115000.0,9881000.0,14992000.0,177630000.0,84000.0,150000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,13875000.0,496472000.0,6738000.0,12346000.0,174092000.0,680000.0,6807000.0
Effect of forex changes on cash,-8000.0,51000.0,-10000.0,-38000.0,-94000.0,84000.0,-66000.0
Net cash flow / Change in cash,-584400000.0,499876000.0,20458000.0,-12131000.0,89123000.0,37460000.0,20288000.0
Free Cash Flow,-83980000.0,-75008000.0,5856000.0,-20546000.0,14306000.0,19114000.0,-6347000.0
Net Cash/Marketcap,0.1333,0.1534,0.1158,0.045,0.0593,0.07,0.07
